split,image,family,img_w,img_h,w_px,h_px,area_px2,area_frac,short_side_px,long_side_px,aspect_ratio,coco_size,n_obj_in_image
train,2025_0521_124903_694_JPG,Planorbidae,640,640,279.5,444.5,124237.75,0.303315,279.5,444.5,0.6288,large,2
train,2025_0521_130341_712_JPG,Planorbidae,640,640,181.0,245.5,44435.5,0.108485,181.0,245.5,0.7373,large,3
train,2025_0521_130341_712_JPG,Planorbidae,640,640,224.0,340.5,76272.0,0.186211,224.0,340.5,0.6579,large,3
train,2025_0521_130341_712_JPG,Planorbidae,640,640,249.5,347.0,86576.5,0.211368,249.5,347.0,0.719,large,3
train,2025_0521_130557_714_JPG,Planorbidae,640,640,174.5,249.5,43537.75,0.106293,174.5,249.5,0.6994,large,3
train,2025_0521_130557_714_JPG,Planorbidae,640,640,258.5,300.5,77679.25,0.189647,258.5,300.5,0.8602,large,3
train,2025_0521_130557_714_JPG,Planorbidae,640,640,246.0,383.0,94218.0,0.230024,246.0,383.0,0.6423,large,3
train,2025_0521_130840_721_JPG,Planorbidae,640,640,209.5,256.0,53632.0,0.130938,209.5,256.0,0.8184,large,3
train,2025_0521_130840_721_JPG,Planorbidae,640,640,235.0,338.5,79547.5,0.194208,235.0,338.5,0.6942,large,3
train,2025_0521_130840_721_JPG,Planorbidae,640,640,257.0,379.0,97403.0,0.2378,257.0,379.0,0.6781,large,3
train,2025_0521_132230_729_JPG,Planorbidae,640,640,212.5,292.0,62050.0,0.151489,212.5,292.0,0.7277,large,4
train,2025_0521_132230_729_JPG,Planorbidae,640,640,287.5,343.0,98612.5,0.240753,287.5,343.0,0.8382,large,4
train,2025_0521_132230_729_JPG,Planorbidae,640,640,197.0,290.0,57130.0,0.139478,197.0,290.0,0.6793,large,4
train,2025_0521_132230_729_JPG,Planorbidae,640,640,262.0,330.0,86460.0,0.211084,262.0,330.0,0.7939,large,4
train,2025_0521_134045_748_JPG,Planorbidae,640,640,190.5,239.0,45529.5,0.111156,190.5,239.0,0.7971,large,3
train,2025_0521_134045_748_JPG,Planorbidae,640,640,238.0,391.5,93177.0,0.227483,238.0,391.5,0.6079,large,3
train,2025_0521_134045_748_JPG,Planorbidae,640,640,284.0,336.5,95566.0,0.233315,284.0,336.5,0.844,large,3
train,2025_0521_134059_751_JPG,Planorbidae,640,640,238.0,389.5,92701.0,0.226321,238.0,389.5,0.611,large,3
train,2025_0521_134059_751_JPG,Planorbidae,640,640,279.5,343.0,95868.5,0.234054,279.5,343.0,0.8149,large,3
train,2025_0521_134059_751_JPG,Planorbidae,640,640,198.5,243.5,48334.75,0.118005,198.5,243.5,0.8152,large,3
train,2025_0526_103150_791_JPG,Dytiscidae,640,640,635.0,537.5,341312.5,0.833282,537.5,635.0,1.1814,large,1
train,2025_0526_103153_792_JPG,Dytiscidae,640,640,631.5,525.0,331537.5,0.809418,525.0,631.5,1.2029,large,1
train,2025_0526_103448_803_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_103623_806_JPG,Dytiscidae,640,640,600.0,550.5,330300.0,0.806396,550.5,600.0,1.0899,large,1
train,2025_0526_103649_814_JPG,Dytiscidae,640,640,636.84,606.73,386390.04,0.943335,606.73,636.84,1.0496,large,1
train,2025_0526_105352_890_JPG,Dytiscidae,640,640,573.0,597.0,342081.0,0.835159,573.0,597.0,0.9598,large,1
train,2025_0526_105359_892_JPG,Dytiscidae,640,640,581.0,592.5,344242.5,0.840436,581.0,592.5,0.9806,large,1
train,2025_0526_105409_895_JPG,Dytiscidae,640,640,557.0,582.0,324174.0,0.79144,557.0,582.0,0.957,large,1
train,2025_0526_105420_898_JPG,Dytiscidae,640,640,554.0,580.0,321320.0,0.784473,554.0,580.0,0.9552,large,1
train,2025_0526_105604_910_JPG,Dytiscidae,640,640,639.0,597.0,381483.0,0.931355,597.0,639.0,1.0704,large,1
train,2025_0526_110410_926_JPG,Dytiscidae,640,640,639.64,632.0,404255.29,0.986951,632.0,639.64,1.0121,large,1
train,2025_0526_111044_948_JPG,Dytiscidae,640,640,611.0,552.5,337577.5,0.824164,552.5,611.0,1.1059,large,1
train,2025_0526_111147_952_JPG,Dytiscidae,640,640,590.5,512.0,302336.0,0.738125,512.0,590.5,1.1533,large,1
train,2025_0526_111311_963_JPG,Dytiscidae,640,640,585.5,567.0,331978.5,0.810494,567.0,585.5,1.0326,large,1
train,2025_0526_111731_965_JPG,Dytiscidae,640,640,587.5,573.5,336931.25,0.822586,573.5,587.5,1.0244,large,1
train,2025_0526_111738_967_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_112328_988_JPG,Dytiscidae,640,640,585.5,497.5,291286.25,0.711148,497.5,585.5,1.1769,large,1
train,2025_0526_112332_989_JPG,Dytiscidae,640,640,587.5,493.0,289637.5,0.707123,493.0,587.5,1.1917,large,1
train,2025_0526_112520_993_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_112629_104_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_112956_123_JPG,Dytiscidae,640,640,639.59,559.22,357674.39,0.873228,559.22,639.59,1.1437,large,1
train,2025_0526_113003_125_JPG,Dytiscidae,640,640,635.0,482.5,306387.5,0.748016,482.5,635.0,1.3161,large,1
train,2025_0526_113026_131_JPG,Dytiscidae,640,640,636.5,535.5,340845.75,0.832143,535.5,636.5,1.1886,large,1
train,2025_0526_113039_135_JPG,Dytiscidae,640,640,630.0,489.0,308070.0,0.752124,489.0,630.0,1.2883,large,1
train,2025_0526_113043_136_JPG,Dytiscidae,640,640,635.0,478.5,303847.5,0.741815,478.5,635.0,1.3271,large,1
train,2025_0526_113432_156_JPG,Dytiscidae,640,640,589.0,624.5,367830.5,0.898024,589.0,624.5,0.9432,large,1
train,2025_0526_113442_159_JPG,Dytiscidae,640,640,581.0,622.0,361382.0,0.88228,581.0,622.0,0.9341,large,1
train,2025_0526_113455_160_JPG,Dytiscidae,640,640,587.5,626.5,368068.75,0.898605,587.5,626.5,0.9377,large,1
train,2025_0526_113654_163_JPG,Dytiscidae,640,640,605.0,523.0,316415.0,0.772498,523.0,605.0,1.1568,large,1
train,2025_0526_114018_175_JPG,Dytiscidae,640,640,598.5,499.5,298950.75,0.72986,499.5,598.5,1.1982,large,1
train,2025_0526_114021_176_JPG,Dytiscidae,640,640,603.0,493.0,297279.0,0.725779,493.0,603.0,1.2231,large,1
train,2025_0526_114238_181_JPG,Dytiscidae,640,640,593.5,514.5,305355.75,0.745497,514.5,593.5,1.1535,large,1
train,2025_0526_114318_184_JPG,Dytiscidae,640,640,592.0,514.5,304584.0,0.743613,514.5,592.0,1.1506,large,1
train,2025_0526_114740_206_JPG,Dytiscidae,640,640,609.5,552.5,336748.75,0.822141,552.5,609.5,1.1032,large,1
train,2025_0526_114744_207_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_114747_208_JPG,Dytiscidae,640,640,617.5,558.5,344873.75,0.841977,558.5,617.5,1.1056,large,1
train,2025_0526_114837_214_JPG,Dytiscidae,640,640,634.5,561.5,356271.75,0.869804,561.5,634.5,1.13,large,1
train,2025_0526_114906_217_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_114912_219_JPG,Dytiscidae,640,640,622.0,569.5,354229.0,0.864817,569.5,622.0,1.0922,large,1
train,2025_0526_114919_221_JPG,Dytiscidae,640,640,625.5,577.0,360913.5,0.881136,577.0,625.5,1.0841,large,1
train,2025_0526_114952_223_JPG,Dytiscidae,640,640,640.0,575.5,368320.0,0.899219,575.5,640.0,1.1121,large,1
train,2025_0526_115240_236_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_115250_239_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_115301_242_JPG,Dytiscidae,640,640,622.0,571.5,355473.0,0.867854,571.5,622.0,1.0884,large,1
train,2025_0526_115304_243_JPG,Dytiscidae,640,640,628.0,564.5,354506.0,0.865493,564.5,628.0,1.1125,large,1
train,2025_0526_115436_246_JPG,Dytiscidae,640,640,632.0,550.5,347916.0,0.849404,550.5,632.0,1.148,large,1
train,2025_0526_115504_250_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_115511_252_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_115521_255_JPG,Dytiscidae,640,640,616.0,542.0,333872.0,0.815117,542.0,616.0,1.1365,large,1
train,2025_0526_115535_258_JPG,Dytiscidae,640,640,612.0,535.5,327726.0,0.800112,535.5,612.0,1.1429,large,1
train,2025_0526_115619_260_JPG,Dytiscidae,640,640,635.0,565.0,358775.0,0.875916,565.0,635.0,1.1239,large,1
train,2025_0526_115623_261_JPG,Dytiscidae,640,640,618.0,640.0,395520.0,0.965625,618.0,640.0,0.9656,large,1
train,2025_0526_115629_263_JPG,Dytiscidae,640,640,635.0,592.5,376237.5,0.918549,592.5,635.0,1.0717,large,1
train,2025_0526_115750_270_JPG,Dytiscidae,640,640,639.67,631.0,403629.67,0.985424,631.0,639.67,1.0137,large,1
train,2025_0526_115800_273_JPG,Dytiscidae,640,640,638.3,617.0,393828.81,0.961496,617.0,638.3,1.0345,large,1
train,2025_0526_115812_276_JPG,Dytiscidae,640,640,636.5,590.5,375853.25,0.91761,590.5,636.5,1.0779,large,1
train,2025_0526_115819_278_JPG,Dytiscidae,640,640,635.0,580.0,368300.0,0.89917,580.0,635.0,1.0948,large,1
train,2025_0526_115846_283_JPG,Dytiscidae,640,640,624.0,571.5,356616.0,0.870645,571.5,624.0,1.0919,large,1
train,2025_0526_115945_290_JPG,Dytiscidae,640,640,636.0,531.5,338034.0,0.825278,531.5,636.0,1.1966,large,1
train,2025_0526_120014_294_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_120017_295_JPG,Dytiscidae,640,640,603.5,533.5,321967.25,0.786053,533.5,603.5,1.1312,large,1
train,2025_0526_120020_296_JPG,Dytiscidae,640,640,605.5,533.5,323034.25,0.788658,533.5,605.5,1.135,large,1
train,2025_0526_120053_299_JPG,Dytiscidae,640,640,633.5,548.0,347158.0,0.847554,548.0,633.5,1.156,large,1
train,2025_0526_120059_300_JPG,Dytiscidae,640,640,633.5,545.5,345574.25,0.843687,545.5,633.5,1.1613,large,1
train,2025_0526_122616_418_JPG,Dytiscidae,640,640,621.0,556.5,345586.5,0.843717,556.5,621.0,1.1159,large,1
train,2025_0526_123042_432_JPG,Dytiscidae,640,640,566.0,594.5,336487.0,0.821501,566.0,594.5,0.9521,large,1
train,2025_0526_123057_435_JPG,Dytiscidae,640,640,567.5,591.0,335392.5,0.818829,567.5,591.0,0.9602,large,1
train,2025_0526_123401_446_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_123601_448_JPG,Dytiscidae,640,640,640.0,584.0,373760.0,0.9125,584.0,640.0,1.0959,large,1
train,2025_0526_123605_449_JPG,Dytiscidae,640,640,639.0,606.0,387234.0,0.945396,606.0,639.0,1.0545,large,1
train,2025_0526_123615_452_JPG,Dytiscidae,640,640,633.0,584.5,369988.5,0.903292,584.5,633.0,1.083,large,1
train,2025_0526_124402_479_JPG,Dytiscidae,640,640,619.0,599.0,370781.0,0.905227,599.0,619.0,1.0334,large,1
train,2025_0526_124411_480_JPG,Dytiscidae,640,640,631.0,639.33,403419.33,0.98491,631.0,639.33,0.987,large,1
train,2025_0526_124414_481_JPG,Dytiscidae,640,640,616.0,584.0,359744.0,0.878281,584.0,616.0,1.0548,large,1
train,2025_0526_124425_484_JPG,Dytiscidae,640,640,615.0,584.0,359160.0,0.876855,584.0,615.0,1.0531,large,1
train,2025_0526_124432_486_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_124552_488_JPG,Dytiscidae,640,640,573.0,563.0,322599.0,0.787595,563.0,573.0,1.0178,large,1
train,2025_0526_124603_490_JPG,Dytiscidae,640,640,633.5,624.5,395620.75,0.965871,624.5,633.5,1.0144,large,1
train,2025_0526_124607_491_JPG,Dytiscidae,640,640,637.0,611.0,389207.0,0.950212,611.0,637.0,1.0426,large,1
train,2025_0526_124626_496_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0526_131030_514_JPG,Dytiscidae,640,640,461.5,304.5,140526.75,0.343083,304.5,461.5,1.5156,large,2
train,2025_0526_131030_514_JPG,Dytiscidae,640,640,383.5,381.5,146305.25,0.357191,381.5,383.5,1.0052,large,2
train,2025_0526_131219_519_JPG,Dytiscidae,640,640,482.5,315.5,152228.75,0.371652,315.5,482.5,1.5293,large,2
train,2025_0526_131219_519_JPG,Dytiscidae,640,640,411.0,355.5,146110.5,0.356715,355.5,411.0,1.1561,large,2
train,2025_0526_131406_527_JPG,Dytiscidae,640,640,559.6,429.78,240503.64,0.587167,429.78,559.6,1.3021,large,2
train,2025_0526_131406_527_JPG,Dytiscidae,640,640,531.49,356.41,189426.58,0.462467,356.41,531.49,1.4912,large,2
train,2025_0526_131417_530_JPG,Dytiscidae,640,640,451.5,320.5,144705.75,0.353286,320.5,451.5,1.4087,large,2
train,2025_0526_131417_530_JPG,Dytiscidae,640,640,413.5,352.5,145758.75,0.355856,352.5,413.5,1.173,large,2
train,2025_0526_131421_531_JPG,Dytiscidae,640,640,347.21,555.6,192908.44,0.470968,347.21,555.6,0.6249,large,2
train,2025_0526_131421_531_JPG,Dytiscidae,640,640,438.35,532.01,233207.71,0.569355,438.35,532.01,0.8239,large,2
train,2025_0526_131424_532_JPG,Dytiscidae,640,640,450.5,307.0,138303.5,0.337655,307.0,450.5,1.4674,large,2
train,2025_0526_131424_532_JPG,Dytiscidae,640,640,411.5,355.0,146082.5,0.356647,355.0,411.5,1.1592,large,2
train,2025_0526_131909_535_JPG,Dytiscidae,640,640,350.0,424.0,148400.0,0.362305,350.0,424.0,0.8255,large,2
train,2025_0526_131909_535_JPG,Dytiscidae,640,640,368.5,419.5,154585.75,0.377407,368.5,419.5,0.8784,large,2
train,2025_0526_131919_538_JPG,Dytiscidae,640,640,343.0,412.0,141316.0,0.34501,343.0,412.0,0.8325,large,2
train,2025_0526_131919_538_JPG,Dytiscidae,640,640,370.0,424.0,156880.0,0.383008,370.0,424.0,0.8726,large,2
train,2025_0526_140322_579_JPG,Dytiscidae,640,640,382.0,406.0,155092.0,0.378643,382.0,406.0,0.9409,large,2
train,2025_0526_140322_579_JPG,Dytiscidae,640,640,413.5,395.0,163332.5,0.398761,395.0,413.5,1.0468,large,2
train,2025_0526_140326_580_JPG,Dytiscidae,640,640,457.07,375.87,171796.12,0.419424,375.87,457.07,1.216,large,2
train,2025_0526_140326_580_JPG,Dytiscidae,640,640,373.8,471.73,176333.92,0.430503,373.8,471.73,0.7924,large,2
train,2025_0526_140458_586_JPG,Dytiscidae,640,640,460.6,454.0,209112.4,0.510528,454.0,460.6,1.0145,large,2
train,2025_0526_140458_586_JPG,Dytiscidae,640,640,400.4,486.0,194594.4,0.475084,400.4,486.0,0.8239,large,2
train,2025_0526_140501_587_JPG,Dytiscidae,640,640,403.5,417.5,168461.25,0.411282,403.5,417.5,0.9665,large,2
train,2025_0526_140501_587_JPG,Dytiscidae,640,640,394.5,358.0,141231.0,0.344802,358.0,394.5,1.102,large,2
train,2025_0526_140505_588_JPG,Dytiscidae,640,640,466.67,415.0,193666.67,0.472819,415.0,466.67,1.1245,large,2
train,2025_0526_140505_588_JPG,Dytiscidae,640,640,422.15,418.08,176492.32,0.430889,418.08,422.15,1.0097,large,2
train,2025_0526_140509_589_JPG,Dytiscidae,640,640,400.5,422.0,169011.0,0.412625,400.5,422.0,0.9491,large,2
train,2025_0526_140509_589_JPG,Dytiscidae,640,640,392.0,347.0,136024.0,0.33209,347.0,392.0,1.1297,large,2
train,2025_0528_101125_666_JPG,Chironomidae,640,640,632.0,214.0,135248.0,0.330195,214.0,632.0,2.9533,large,1
train,2025_0528_101137_669_JPG,Chironomidae,640,640,622.0,212.0,131864.0,0.321934,212.0,622.0,2.934,large,1
train,2025_0528_101219_673_JPG,Chironomidae,640,640,276.0,634.78,175198.67,0.427731,276.0,634.78,0.4348,large,1
train,2025_0528_101237_678_JPG,Chironomidae,640,640,631.78,299.67,189322.74,0.462214,299.67,631.78,2.1083,large,1
train,2025_0528_101345_681_JPG,Chironomidae,640,640,635.0,262.5,166687.5,0.406952,262.5,635.0,2.419,large,1
train,2025_0528_101648_701_JPG,Chironomidae,640,640,629.21,264.74,166578.8,0.406687,264.74,629.21,2.3767,large,1
train,2025_0528_102458_741_JPG,Chironomidae,640,640,634.0,151.5,96051.0,0.2345,151.5,634.0,4.1848,large,1
train,2025_0528_102535_748_JPG,Chironomidae,640,640,635.5,160.0,101680.0,0.248242,160.0,635.5,3.9719,large,1
train,2025_0528_102743_763_JPG,Chironomidae,640,640,633.5,190.5,120681.75,0.294633,190.5,633.5,3.3255,large,1
train,2025_0528_102940_771_JPG,Chironomidae,640,640,640.0,298.5,191040.0,0.466406,298.5,640.0,2.1441,large,1
train,2025_0528_102959_776_JPG,Chironomidae,640,640,625.5,247.5,154811.25,0.377957,247.5,625.5,2.5273,large,1
train,2025_0528_103543_810_JPG,Chironomidae,640,640,640.0,281.5,180160.0,0.439844,281.5,640.0,2.2735,large,1
train,2025_0528_103619_814_JPG,Chironomidae,640,640,637.0,264.5,168486.5,0.411344,264.5,637.0,2.4083,large,1
train,2025_0528_103626_816_JPG,Chironomidae,640,640,640.0,249.5,159680.0,0.389844,249.5,640.0,2.5651,large,1
train,2025_0528_110913_823_JPG,Chironomidae,640,640,634.34,245.0,155413.48,0.379427,245.0,634.34,2.5891,large,1
train,2025_0528_110924_826_JPG,Chironomidae,640,640,598.5,249.5,149325.75,0.364565,249.5,598.5,2.3988,large,1
train,2025_0528_110942_831_JPG,Chironomidae,640,640,619.5,230.0,142485.0,0.347864,230.0,619.5,2.6935,large,1
train,2025_0528_111439_846_JPG,Chironomidae,640,640,635.0,179.0,113665.0,0.277502,179.0,635.0,3.5475,large,1
train,2025_0528_111443_847_JPG,Chironomidae,640,640,632.52,240.74,152272.98,0.37176,240.74,632.52,2.6274,large,1
train,2025_0528_111522_849_JPG,Chironomidae,640,640,420.96,636.19,267810.4,0.653834,420.96,636.19,0.6617,large,1
train,2025_0528_111536_853_JPG,Chironomidae,640,640,637.0,269.0,171353.0,0.418342,269.0,637.0,2.368,large,1
train,2025_0528_112207_865_JPG,Chironomidae,640,640,633.0,309.0,195597.0,0.477532,309.0,633.0,2.0485,large,1
train,2025_0528_112224_870_JPG,Chironomidae,640,640,630.5,166.0,104663.0,0.255525,166.0,630.5,3.7982,large,1
train,2025_0528_112435_880_JPG,Chironomidae,640,640,614.03,378.86,232630.81,0.567946,378.86,614.03,1.6207,large,2
train,2025_0528_112435_880_JPG,Chironomidae,640,640,636.25,363.17,231067.82,0.56413,363.17,636.25,1.7519,large,2
train,2025_0528_112439_881_JPG,Chironomidae,640,640,608.98,331.04,201594.2,0.492173,331.04,608.98,1.8396,large,2
train,2025_0528_112439_881_JPG,Chironomidae,640,640,639.29,365.26,233506.19,0.570083,365.26,639.29,1.7502,large,2
train,2025_0528_112446_883_JPG,Chironomidae,640,640,619.5,143.0,88588.5,0.216281,143.0,619.5,4.3322,large,2
train,2025_0528_112446_883_JPG,Chironomidae,640,640,630.5,226.0,142493.0,0.347883,226.0,630.5,2.7898,large,2
train,2025_0528_112511_885_JPG,Chironomidae,640,640,616.0,249.5,153692.0,0.375225,249.5,616.0,2.4689,large,2
train,2025_0528_112511_885_JPG,Chironomidae,640,640,616.0,290.0,178640.0,0.436133,290.0,616.0,2.1241,large,2
train,2025_0528_112624_895_JPG,Chironomidae,640,640,635.0,271.0,172085.0,0.420129,271.0,635.0,2.3432,large,2
train,2025_0528_112624_895_JPG,Chironomidae,640,640,635.0,245.5,155892.5,0.380597,245.5,635.0,2.5866,large,2
train,2025_0528_112635_898_JPG,Chironomidae,640,640,631.5,237.0,149665.5,0.365394,237.0,631.5,2.6646,large,2
train,2025_0528_112635_898_JPG,Chironomidae,640,640,612.5,199.0,121887.5,0.297577,199.0,612.5,3.0779,large,2
train,2025_0528_112846_904_JPG,Chironomidae,640,640,640.0,256.0,163840.0,0.4,256.0,640.0,2.5,large,2
train,2025_0528_112846_904_JPG,Chironomidae,640,640,613.0,203.0,124439.0,0.303806,203.0,613.0,3.0197,large,2
train,2025_0528_112857_907_JPG,Chironomidae,640,640,609.0,237.0,144333.0,0.352375,237.0,609.0,2.5696,large,2
train,2025_0528_112857_907_JPG,Chironomidae,640,640,640.0,230.5,147520.0,0.360156,230.5,640.0,2.7766,large,2
train,2025_0528_112900_908_JPG,Chironomidae,640,640,624.0,209.5,130728.0,0.31916,209.5,624.0,2.9785,large,2
train,2025_0528_112900_908_JPG,Chironomidae,640,640,636.5,262.5,167081.25,0.407913,262.5,636.5,2.4248,large,2
train,2025_0528_112915_912_JPG,Chironomidae,640,640,606.5,154.0,93401.0,0.22803,154.0,606.5,3.9383,large,2
train,2025_0528_112915_912_JPG,Chironomidae,640,640,634.5,220.5,139907.25,0.34157,220.5,634.5,2.8776,large,2
train,2025_0528_113313_927_JPG,Chironomidae,640,640,637.0,211.5,134725.5,0.32892,211.5,637.0,3.0118,large,3
train,2025_0528_113313_927_JPG,Chironomidae,640,640,633.5,192.5,121948.75,0.297726,192.5,633.5,3.2909,large,3
train,2025_0528_113313_927_JPG,Chironomidae,640,640,605.0,167.0,101035.0,0.246667,167.0,605.0,3.6228,large,3
train,2025_0528_113323_929_JPG,Chironomidae,640,640,215.0,640.0,137600.0,0.335938,215.0,640.0,0.3359,large,3
train,2025_0528_113323_929_JPG,Chironomidae,640,640,215.44,626.7,135018.24,0.329634,215.44,626.7,0.3438,large,3
train,2025_0528_113323_929_JPG,Chironomidae,640,640,220.13,607.25,133676.37,0.326358,220.13,607.25,0.3625,large,3
train,2025_0528_113326_930_JPG,Chironomidae,640,640,633.0,218.0,137994.0,0.336899,218.0,633.0,2.9037,large,3
train,2025_0528_113326_930_JPG,Chironomidae,640,640,631.0,209.0,131879.0,0.32197,209.0,631.0,3.0191,large,3
train,2025_0528_113326_930_JPG,Chironomidae,640,640,597.0,182.0,108654.0,0.265269,182.0,597.0,3.2802,large,3
train,2025_0528_113330_931_JPG,Chironomidae,640,640,633.5,199.0,126066.5,0.30778,199.0,633.5,3.1834,large,3
train,2025_0528_113330_931_JPG,Chironomidae,640,640,632.0,209.5,132404.0,0.323252,209.5,632.0,3.0167,large,3
train,2025_0528_113330_931_JPG,Chironomidae,640,640,600.0,194.5,116700.0,0.284912,194.5,600.0,3.0848,large,3
train,2025_0528_113333_932_JPG,Chironomidae,640,640,587.5,155.5,91356.25,0.223038,155.5,587.5,3.7781,large,3
train,2025_0528_113333_932_JPG,Chironomidae,640,640,625.5,199.0,124474.5,0.303893,199.0,625.5,3.1432,large,3
train,2025_0528_113333_932_JPG,Chironomidae,640,640,628.0,158.5,99538.0,0.243013,158.5,628.0,3.9621,large,3
train,2025_0528_113340_934_JPG,Chironomidae,640,640,600.0,149.0,89400.0,0.218262,149.0,600.0,4.0268,large,3
train,2025_0528_113340_934_JPG,Chironomidae,640,640,626.5,192.5,120601.25,0.294437,192.5,626.5,3.2545,large,3
train,2025_0528_113340_934_JPG,Chironomidae,640,640,631.0,162.5,102537.5,0.250336,162.5,631.0,3.8831,large,3
train,2025_0528_113421_936_JPG,Chironomidae,640,640,616.0,231.5,142604.0,0.348154,231.5,616.0,2.6609,large,3
train,2025_0528_113421_936_JPG,Chironomidae,640,640,612.5,230.5,141181.25,0.344681,230.5,612.5,2.6573,large,3
train,2025_0528_113421_936_JPG,Chironomidae,640,640,581.0,194.5,113004.5,0.27589,194.5,581.0,2.9871,large,3
train,2025_0528_114017_967_JPG,Chironomidae,640,640,582.5,173.5,101063.75,0.246738,173.5,582.5,3.3573,large,3
train,2025_0528_114017_967_JPG,Chironomidae,640,640,630.0,190.5,120015.0,0.293005,190.5,630.0,3.3071,large,3
train,2025_0528_114017_967_JPG,Chironomidae,640,640,628.5,226.5,142355.25,0.347547,226.5,628.5,2.7748,large,3
train,2025_0528_115258_134_JPG,Chironomidae,640,640,623.0,143.0,89089.0,0.217502,143.0,623.0,4.3566,large,1
